Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [5, 3, 5, 5, 3, 3, 3, 7, 3, 3, 3, 3, 3, 5, 3, 5, 7, 3, 5, 3], 'e': [3, 4, 4, 4, 3, 3, 4, 3, 6, 3, 4, 4, 4, 4, 3, 6, 4, 4, 4, 6], 'd': [2, 3, 2, 3, 2], 'r': [224]}",2022-11-01 11:08:34.956108,3942672,0,177121664,73.834
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 5, 7, 5, 7, 5, 5, 7, 5, 7, 7, 7, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 6, 6, 4, 4, 4, 3, 6, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 2], 'r': [224]}",2022-11-01 11:10:26.301822,4582384,0,322243360,75.962
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 7, 7, 5, 7], 'e': [3, 6, 6, 6, 4, 4, 4, 4, 4, 3, 6, 6, 3, 4, 4, 4, 6, 4, 4, 6], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 11:12:17.677210,4754200,0,237892384,75.866
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 5, 7, 5, 7, 5, 5, 3, 3, 7, 7, 7, 5, 5, 5], 'e': [6, 3, 6, 4, 6, 3, 4, 3, 4, 3, 3, 3, 6, 4, 3, 3, 6, 4, 3, 4], 'd': [4, 3, 4, 3, 3], 'r': [224]}",2022-11-01 11:14:10.498802,4672960,0,306875904,75.984
"{'wid': None, 'ks': [7, 3, 3, 7, 5, 7, 7, 3, 3, 3, 7, 7, 5, 5, 3, 3, 3, 7, 5, 5], 'e': [4, 4, 3, 4, 6, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 4, 3], 'd': [2, 3, 2, 4, 3], 'r': [224]}",2022-11-01 11:16:10.175484,4553856,0,234342272,75.478
"{'wid': None, 'ks': [3, 3, 7, 5, 7, 7, 7, 3, 7, 5, 5, 7, 5, 5, 5, 5, 7, 7, 3, 5], 'e': [4, 4, 3, 4, 6, 4, 4, 6, 4, 4, 4, 3, 4, 3, 3, 6, 4, 4, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [224]}",2022-11-01 11:18:04.001274,4084264,0,247264768,75.274
"{'wid': None, 'ks': [3, 3, 7, 3, 7, 5, 7, 7, 5, 5, 5, 7, 7, 5, 3, 3, 7, 5, 3, 7], 'e': [4, 4, 3, 6, 4, 4, 4, 4, 6, 6, 4, 3, 6, 3, 6, 4, 6, 6, 6, 6], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 11:19:50.286502,5740520,0,288429216,76.432
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 5, 5, 7, 3, 3, 3, 5, 5, 5, 3, 7, 5, 5, 5, 3], 'e': [3, 3, 4, 6, 4, 6, 3, 4, 6, 6, 3, 6, 4, 4, 4, 4, 6, 4, 4, 4], 'd': [2, 3, 3, 2, 3], 'r': [224]}",2022-11-01 11:21:33.953827,4550112,0,213678112,75.022
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 7, 7, 7, 7, 3, 5, 3, 5, 3, 3, 3, 5, 5, 5, 7], 'e': [3, 4, 4, 4, 3, 3, 4, 4, 6, 4, 4, 3, 4, 3, 3, 3, 4, 4, 6, 3], 'd': [2, 3, 3, 3, 2], 'r': [224]}",2022-11-01 11:23:09.185628,3967880,0,194949376,74.434
"{'wid': None, 'ks': [5, 5, 3, 3, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 3, 5, 7, 3, 3, 3], 'e': [3, 6, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 6, 4, 3, 3], 'd': [3, 2, 3, 4, 3], 'r': [224]}",2022-11-01 11:24:58.295909,4741368,0,257867072,75.9
"{'wid': None, 'ks': [3, 5, 5, 3, 5, 3, 5, 5, 5, 3, 3, 3, 3, 5, 3, 3, 7, 5, 3, 3], 'e': [6, 3, 3, 3, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 4, 4, 4, 3, 4, 4], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-11-01 11:26:23.999414,4392136,0,203109856,74.644
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 3, 5, 7, 5, 7, 5, 5, 3, 5, 7, 7, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 4, 3, 4, 6, 4, 3, 4, 3, 3, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 3, 2], 'r': [224]}",2022-11-01 11:28:02.998555,4193096,0,278155232,75.198
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 7, 3, 3, 3], 'e': [3, 6, 4, 4, 3, 4, 4, 6, 4, 4, 4, 3, 3, 4, 4, 3, 6, 4, 6, 3], 'd': [3, 2, 3, 4, 2], 'r': [224]}",2022-11-01 11:29:48.392879,4405192,0,244105120,75.484
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 3, 7, 5, 5, 7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 7], 'e': [4, 4, 4, 4, 6, 6, 3, 6, 6, 4, 4, 6, 3, 3, 3, 4, 4, 4, 4, 6], 'd': [2, 3, 4, 3, 3], 'r': [224]}",2022-11-01 11:31:06.780194,4508480,0,257029824,75.678
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 3, 5, 7, 5, 3, 5, 5, 3, 5, 5, 3, 3, 3, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 4, 3, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:33:05.575354,5222336,0,308989024,76.23
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 7, 5, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 7, 5, 5], 'e': [4, 3, 6, 6, 3, 6, 4, 3, 4, 3, 3, 6, 4, 3, 3, 6, 6, 4, 3, 6], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 11:34:48.766539,4483088,0,222929024,75.572
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 5, 3, 5, 5, 5, 7, 5, 5, 5, 5, 5, 3, 3, 5], 'e': [4, 4, 3, 3, 4, 3, 6, 3, 6, 3, 4, 3, 6, 3, 4, 4, 4, 6, 3, 4], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 11:36:45.484705,4791056,0,245189664,75.812
"{'wid': None, 'ks': [3, 5, 7, 7, 3, 3, 5, 3, 5, 7, 5, 3, 3, 3, 3, 3, 3, 5, 5, 3], 'e': [4, 4, 4, 4, 4, 3, 6, 4, 4, 4, 3, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 11:38:39.872333,4225152,0,240514592,74.99
"{'wid': None, 'ks': [3, 3, 3, 7, 3, 5, 7, 5, 7, 5, 5, 7, 5, 7, 5, 7, 5, 3, 5, 7], 'e': [6, 3, 3, 4, 4, 6, 3, 4, 6, 3, 4, 4, 4, 4, 4, 4, 6, 4, 6, 4], 'd': [3, 2, 3, 3, 4], 'r': [224]}",2022-11-01 11:40:35.493841,5550088,0,259775712,76.12
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 7, 5, 3, 5, 3, 5, 3, 3, 3, 5, 3, 5, 3, 5, 5], 'e': [4, 3, 6, 3, 6, 3, 3, 4, 6, 4, 4, 4, 4, 4, 6, 3, 4, 4, 4, 3], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 11:42:09.004266,4854984,0,284671552,75.926
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 5, 5, 3, 5, 7, 5, 5, 5, 7, 7, 7, 7, 5, 5, 7], 'e': [3, 6, 4, 4, 6, 4, 6, 6, 4, 4, 4, 3, 3, 4, 4, 4, 6, 4, 4, 3], 'd': [4, 2, 4, 4, 3], 'r': [224]}",2022-11-01 11:43:26.557872,5015616,0,319880352,76.39
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 7, 7, 5, 5, 5, 5, 5, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [4, 4, 6, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 4, 3], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 11:44:46.895958,4384968,0,205008864,74.488
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 5, 3, 5, 7, 5, 5, 7, 5, 5, 3, 3, 5, 5, 3], 'e': [4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 2], 'r': [224]}",2022-11-01 11:46:24.778742,4411616,0,255744544,75.638
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 5, 7, 7, 5, 7, 5, 5, 5, 5, 3, 5, 5, 5, 7, 7], 'e': [6, 6, 6, 4, 6, 3, 6, 6, 4, 4, 6, 4, 6, 3, 4, 3, 3, 4, 4, 4], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 11:48:02.596775,4226680,0,214444176,73.856
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 5, 3, 5, 3, 5, 5, 7, 5, 5, 5, 7, 7, 7, 7], 'e': [4, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4], 'd': [2, 3, 3, 2, 2], 'r': [224]}",2022-11-01 11:49:46.183559,3935016,0,212372544,74.272
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 5, 5, 7, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 6, 4, 6, 4, 4, 6, 3, 4, 4, 3, 3, 6, 4, 6, 4], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 11:51:36.378659,5768352,0,378384864,76.944
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 3, 3, 3, 3], 'e': [3, 6, 4, 4, 6, 4, 4, 6, 4, 4, 4, 3, 3, 4, 4, 4, 6, 4, 6, 3], 'd': [3, 2, 4, 4, 3], 'r': [224]}",2022-11-01 11:53:19.066398,5290112,0,287249120,76.332
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 7, 5, 3, 7, 5], 'e': [3, 3, 6, 6, 4, 3, 4, 6, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 6], 'd': [4, 4, 3, 4, 3], 'r': [224]}",2022-11-01 11:55:16.603651,4564480,0,320122848,75.854
"{'wid': None, 'ks': [7, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 5, 7], 'e': [3, 6, 6, 6, 3, 4, 6, 6, 4, 4, 4, 6, 3, 3, 6, 4, 6, 4, 4, 6], 'd': [2, 3, 3, 4, 3], 'r': [224]}",2022-11-01 11:57:18.275172,5086720,0,275336864,76.216
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 7, 3, 7, 7, 3, 3, 7, 5, 5, 5, 7, 5, 7, 7, 7], 'e': [4, 4, 4, 6, 3, 6, 4, 4, 6, 4, 6, 6, 4, 4, 4, 6, 6, 6, 6, 6], 'd': [3, 3, 4, 3, 2], 'r': [224]}",2022-11-01 11:59:16.887755,4873136,0,295137568,75.892
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 3, 5, 5, 5, 7, 3, 5, 5, 7, 5, 5, 7, 3, 3, 5], 'e': [4, 4, 4, 3, 6, 3, 4, 3, 6, 3, 4, 6, 6, 3, 4, 6, 4, 4, 6, 4], 'd': [3, 4, 3, 3, 3], 'r': [224]}",2022-11-01 12:01:07.788733,4965224,0,283198016,75.962
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 3, 7, 5, 5, 3, 5, 3, 5, 3, 3, 5, 5, 3], 'e': [4, 6, 6, 4, 4, 3, 6, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 3], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 12:02:53.981649,4708392,0,304579328,76.222
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 7, 7, 5, 5, 3, 5, 7, 3, 5, 5, 5, 5, 3, 7, 5], 'e': [6, 4, 4, 6, 4, 3, 4, 4, 4, 3, 3, 6, 4, 6, 4, 6, 3, 4, 6, 6], 'd': [3, 3, 3, 4, 2], 'r': [224]}",2022-11-01 12:04:37.692699,4573600,0,275904464,75.284
"{'wid': None, 'ks': [5, 5, 7, 3, 5, 3, 5, 3, 5, 7, 5, 3, 7, 5, 5, 5, 3, 7, 5, 3], 'e': [4, 4, 4, 4, 4, 6, 6, 4, 4, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 6], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 12:06:39.092158,4557608,0,266073472,75.808
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 3, 5, 7, 3, 3, 3], 'e': [3, 6, 4, 4, 3, 4, 4, 6, 4, 4, 4, 3, 3, 4, 4, 4, 6, 4, 3, 3], 'd': [3, 2, 3, 4, 3], 'r': [224]}",2022-11-01 12:08:33.670744,4745976,0,263286080,75.938
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 3, 5, 3, 5, 3, 5, 3], 'e': [4, 6, 6, 4, 4, 6, 6, 4, 4, 4, 4, 4, 4, 3, 3, 3, 6, 4, 6, 3], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 12:10:27.464100,5009304,0,257951200,75.958
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 6, 4, 6, 6, 4, 4, 4, 3, 6, 4, 4, 3, 6, 4, 3, 4], 'd': [4, 3, 4, 4, 3], 'r': [224]}",2022-11-01 12:12:19.771622,4972808,0,367022336,76.674
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 3, 7, 7, 7, 3, 3, 5, 5, 5, 3, 3, 3, 3, 3, 7], 'e': [4, 4, 3, 6, 4, 3, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3, 4, 4, 3], 'd': [3, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:13:54.278100,3603672,0,169212240,72.462
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 3, 4, 6, 4, 3, 4, 3, 3, 4, 4, 3, 6, 4, 3, 4], 'd': [4, 3, 3, 3, 2], 'r': [224]}",2022-11-01 12:15:35.289201,4294752,0,304247200,75.414
"{'wid': None, 'ks': [3, 3, 3, 7, 3, 7, 5, 3, 5, 5, 5, 3, 7, 5, 5, 3, 3, 3, 5, 3], 'e': [6, 4, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4], 'd': [3, 3, 3, 2, 2], 'r': [224]}",2022-11-01 12:17:24.500429,3675184,0,201538272,73.548
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3, 5], 'e': [4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4], 'd': [3, 3, 4, 3, 3], 'r': [224]}",2022-11-01 12:19:07.068829,4272464,0,218936160,75.306
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 7, 3, 5, 5, 5, 7, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 4, 6, 3, 4, 6, 3, 3, 3, 4, 3, 4, 6, 6], 'd': [3, 3, 4, 3, 2], 'r': [224]}",2022-11-01 12:20:58.794299,3972304,0,261110032,74.872
"{'wid': None, 'ks': [3, 3, 7, 5, 7, 5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 3, 7, 5, 3, 5], 'e': [4, 4, 3, 4, 6, 4, 4, 6, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [224]}",2022-11-01 12:23:01.387881,4055464,0,239362048,75.306
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 3, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 7, 5, 5, 5], 'e': [4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 6, 4, 3, 3, 4, 4, 4, 3], 'd': [3, 2, 2, 4, 2], 'r': [224]}",2022-11-01 12:25:03.082150,4224208,0,231564352,74.966
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 7, 5, 3, 5, 7], 'e': [3, 3, 6, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 4], 'd': [2, 4, 3, 3, 3], 'r': [224]}",2022-11-01 12:26:54.801965,4269296,0,210036032,75.088
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 3, 5, 5, 5, 3, 3, 5, 3, 5, 3, 7, 5, 7, 3, 3], 'e': [4, 3, 6, 4, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 3, 4, 6, 3, 3, 3], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 12:28:39.998830,4330320,0,201099616,75.042
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 7, 7, 5, 3, 5, 3, 5, 3, 3, 3, 5, 3, 5, 7], 'e': [3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 3, 4, 4, 6, 3], 'd': [2, 3, 3, 3, 2], 'r': [224]}",2022-11-01 12:30:20.804999,3916128,0,181274848,74.046
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 7, 7, 3, 3, 5, 3, 5, 3, 7, 5, 5, 7, 3, 3, 3], 'e': [3, 4, 4, 4, 3, 4, 3, 6, 6, 4, 4, 3, 4, 3, 3, 4, 4, 4, 6, 6], 'd': [3, 3, 2, 3, 2], 'r': [224]}",2022-11-01 12:32:02.593534,3925176,0,209563136,74.548
"{'wid': None, 'ks': [3, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 3, 5, 5, 3, 3, 3], 'e': [3, 6, 4, 4, 3, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 3, 3], 'd': [3, 2, 3, 2, 3], 'r': [224]}",2022-11-01 12:33:41.364830,4014960,0,200816880,74.034
"{'wid': None, 'ks': [5, 5, 7, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 7, 7, 7, 7, 5, 5, 7], 'e': [3, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3], 'd': [2, 2, 2, 4, 2], 'r': [224]}",2022-11-01 12:35:16.792595,3946128,0,210439856,74.25
"{'wid': None, 'ks': [3, 3, 5, 7, 5, 7, 5, 5, 5, 3, 3, 5, 3, 5, 3, 5, 3, 3, 5, 3], 'e': [6, 4, 6, 3, 4, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4], 'd': [3, 3, 2, 3, 2], 'r': [224]}",2022-11-01 12:36:34.392404,3639976,0,210724304,73.448
"{'wid': None, 'ks': [7, 3, 3, 5, 5, 7, 3, 7, 3, 3, 3, 3, 5, 3, 3, 3, 5, 5, 5, 5], 'e': [4, 4, 4, 4, 3, 3, 4, 4, 6, 4, 3, 3, 4, 4, 3, 3, 4, 4, 6, 6], 'd': [2, 3, 2, 3, 2], 'r': [224]}",2022-11-01 12:38:23.757251,3962544,0,194498240,74.24
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 7, 5, 7, 5, 5, 7, 5, 7, 5, 7, 5, 3, 3, 5], 'e': [6, 3, 3, 4, 4, 6, 3, 4, 6, 3, 4, 4, 4, 3, 4, 4, 4, 4, 6, 4], 'd': [3, 2, 3, 3, 2], 'r': [224]}",2022-11-01 12:40:08.805070,4042568,0,218202112,74.76
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 3, 7, 5, 7, 5, 3, 5, 5, 5, 3, 3, 3, 5, 3, 7], 'e': [4, 4, 3, 6, 4, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 6], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 12:41:59.404501,4392456,0,211487552,75.166
"{'wid': None, 'ks': [7, 7, 5, 3, 5, 5, 7, 7, 5, 3, 5, 5, 3, 5, 5, 5, 7, 7, 7, 7], 'e': [4, 4, 4, 4, 6, 3, 6, 4, 4, 4, 6, 4, 6, 3, 4, 3, 4, 4, 4, 4], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 12:43:35.298418,3921392,0,210240000,73.796
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 5, 7, 7, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 4, 4, 6, 4, 6, 6, 4, 4, 4, 3, 3, 4, 3, 4, 6, 4, 4, 3], 'd': [4, 3, 4, 4, 3], 'r': [224]}",2022-11-01 12:45:28.999924,5008424,0,348159712,76.65
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3, 5], 'e': [4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 6, 3, 4, 4, 4, 4, 3, 4], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 12:47:22.684193,4373008,0,206693024,75.182
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 5, 5, 7, 3, 3, 3], 'e': [4, 4, 4, 4, 6, 4, 3, 6, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 6, 6], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 12:49:07.272661,3989208,0,236167616,75.042
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 3, 7, 3, 5, 5, 5, 7, 5, 5, 3, 5, 5, 5, 7, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 6, 6, 3, 4, 6, 3, 3, 3, 6, 3, 4, 6, 4], 'd': [3, 4, 3, 3, 2], 'r': [224]}",2022-11-01 12:50:39.300883,3919872,0,260933776,74.66
"{'wid': None, 'ks': [7, 3, 3, 5, 5, 5, 3, 7, 3, 3, 3, 7, 5, 5, 5, 3, 5, 5, 3, 3], 'e': [3, 3, 3, 4, 3, 6, 3, 4, 6, 3, 3, 6, 4, 4, 3, 4, 4, 4, 6, 4], 'd': [2, 3, 2, 3, 2], 'r': [224]}",2022-11-01 12:52:21.573363,3982800,0,187990144,74.334
"{'wid': None, 'ks': [7, 5, 3, 5, 3, 3, 5, 7, 5, 3, 5, 5, 3, 5, 7, 5, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 4, 3, 6, 4, 4, 4, 3, 3, 6, 4, 3, 3, 3, 4, 4, 4], 'd': [4, 3, 4, 4, 2], 'r': [224]}",2022-11-01 12:54:18.161102,4266576,0,294958288,75.286
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 7, 7], 'e': [4, 4, 4, 4, 4, 3, 6, 4, 4, 6, 6, 4, 6, 3, 4, 4, 6, 4, 6, 6], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 12:56:03.580601,5236312,0,266836128,76.056
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 3, 5, 7, 5, 7, 5, 5, 3, 5, 7, 7, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 4, 6, 6, 4, 4, 4, 3, 6, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 4, 4, 3], 'r': [224]}",2022-11-01 12:57:57.166357,5018072,0,343599328,76.564
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3, 5, 3, 3, 3, 5, 7, 5, 5, 3], 'e': [4, 6, 6, 3, 4, 3, 4, 4, 3, 3, 4, 4, 4, 3, 3, 4, 3, 3, 3, 3], 'd': [3, 3, 2, 3, 3], 'r': [224]}",2022-11-01 12:59:33.685917,3950696,0,229659056,74.244
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 7, 5, 3, 5, 5, 5, 5, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 4, 6, 3, 4, 3, 4, 3, 3, 3, 4, 3, 6, 3, 3, 4, 6, 6, 4, 4], 'd': [2, 3, 3, 2, 2], 'r': [224]}",2022-11-01 13:01:12.709181,4467080,0,191344704,74.438
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 5, 7, 7, 7, 5, 5, 7, 7, 5, 3, 3, 7, 5, 7, 7], 'e': [4, 4, 3, 6, 4, 4, 4, 6, 6, 6, 4, 3, 6, 3, 6, 6, 6, 6, 6, 6], 'd': [3, 4, 3, 3, 3], 'r': [224]}",2022-11-01 13:03:09.988439,5850264,0,323771296,76.592
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 7, 7, 7, 5, 7, 5, 7, 3, 5, 5, 5, 3, 7, 5, 7], 'e': [6, 4, 4, 4, 6, 6, 4, 6, 4, 4, 6, 3, 4, 4, 3, 6, 6, 4, 6, 4], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 13:04:43.577334,6050768,0,404282400,77.014
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 7, 7, 5, 7, 7, 7], 'e': [6, 3, 4, 4, 6, 3, 6, 6, 3, 3, 4, 4, 4, 3, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 2, 3], 'r': [224]}",2022-11-01 13:06:16.583495,4500336,0,254886912,75.14
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 3, 7, 5], 'e': [3, 3, 6, 6, 4, 3, 3, 6, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 6], 'd': [4, 3, 2, 4, 2], 'r': [224]}",2022-11-01 13:07:55.109422,4051208,0,257307024,74.614
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 5, 5, 3, 5, 5, 5, 5, 3, 5, 3, 3, 7, 5, 7, 5], 'e': [3, 4, 4, 6, 4, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4], 'd': [2, 3, 2, 3, 2], 'r': [224]}",2022-11-01 13:09:32.401461,3666936,0,181309040,73.644
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 7, 7, 5, 5, 3], 'e': [4, 4, 6, 4, 6, 3, 6, 4, 6, 4, 4, 3, 6, 4, 3, 4, 6, 4, 4, 6], 'd': [4, 4, 4, 3, 3], 'r': [224]}",2022-11-01 13:11:01.699457,4946528,0,345661536,76.534
