Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 3, 4, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [224]}",2022-11-01 11:01:21.107534,4240352,0,168552368,73.916
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [224]}",2022-11-01 11:03:13.767693,4500880,0,177635456,74.386
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 11:05:00.491385,3941280,0,161552576,73.428
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 5, 5, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 6, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:06:43.968531,6293184,0,309261344,76.674
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 5, 3, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:08:21.284096,6108232,0,296196768,76.608
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:10:00.298913,5226696,0,255964896,76.084
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 3, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:11:48.102269,5757624,0,269228096,76.29
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 3, 4, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 11:13:19.695654,3673072,0,150964208,72.676
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 6, 6, 3, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:15:03.598589,5807592,0,299415232,76.614
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 3, 4, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [224]}",2022-11-01 11:16:23.055221,4232672,0,167047088,73.868
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 3, 7, 5, 5, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 11:18:01.981107,4729056,0,199650176,75.362
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 7, 5, 3, 5, 7, 7, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 6, 6, 3, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:19:46.386946,5811672,0,279696064,76.37
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:21:27.503253,5611984,0,266433696,76.244
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 11:23:03.994708,4742552,0,207489024,75.46
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:24:54.494832,6107912,0,289172128,76.642
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 3, 5, 5, 5, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 11:25:58.808586,4659368,0,194142912,75.238
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:27:30.009748,4785856,0,210877056,75.562
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 5, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 11:29:02.899591,4729824,0,202058624,75.456
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 3, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 11:30:36.360220,4379000,0,181547504,74.684
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 7, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:32:05.304135,4822336,0,214828416,75.648
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 3, 4, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 11:33:27.298049,3680752,0,152469488,72.82
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 11:34:47.592452,3943200,0,163057856,73.446
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:36:42.595858,4787776,0,212382336,75.608
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 11:38:15.583589,3531912,0,149800528,72.478
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:39:41.796655,4755616,0,205075456,75.524
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 6, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:41:05.672384,6290304,0,300229664,76.68
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:42:42.695394,4819072,0,220835424,75.786
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 7, 5, 3, 5, 5, 7, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 6, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:43:43.550478,4861264,0,226617056,75.846
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 7, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 11:44:54.386584,4751456,0,202723456,75.38
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 6, 4, 6, 4, 4, 3, 4, 6, 6, 3, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:46:06.691426,5619824,0,287304000,76.67
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:47:49.602761,4797304,0,215680256,75.652
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 6, 4, 3, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:49:34.995987,5406416,0,265313536,76.222
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:51:18.402647,4842616,0,220233728,75.736
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 6, 3, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:52:51.473410,5578832,0,279395008,76.646
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 7, 7, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:54:20.815109,4795184,0,216613216,75.69
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 11:55:39.600077,5187152,0,226501024,75.896
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 3, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 11:57:16.304507,3798200,0,158883616,73.214
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 6, 6, 3, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:59:11.245857,5795544,0,276534976,76.412
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:00:58.593843,5190992,0,227253664,75.96
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 12:02:38.471841,4741784,0,205080576,75.376
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 6, 4, 4, 4, 4, 4, 3, 6, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:04:32.551623,5219784,0,254610144,76.142
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:06:24.695939,5197904,0,228608416,75.926
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 3, 5, 3, 5, 3, 7, 3, 3, 5, 3, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:08:32.499924,3653000,0,130561120,71.988
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 6, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 4, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:10:28.387259,6241240,0,309771744,76.894
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 4, 3, 6, 4, 4, 4, 6, 4, 3, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:12:17.296241,5282152,0,231242784,76.032
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 12:13:45.559876,4845560,0,202281152,75.352
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 3, 5, 3, 5, 5, 7, 3, 3, 5, 3, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:15:27.308021,3656840,0,131313760,72.04
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 12:16:41.161427,4782760,0,191885312,75.098
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:17:50.230125,3815536,0,146764640,72.87
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:19:19.562206,4008680,0,153837888,73.34
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 5, 3, 5, 5, 3, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 6, 4, 3, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:20:56.380909,5275040,0,232972704,76.068
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 3, 6], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:23:00.586946,5864720,0,251556160,76.272
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 12:24:52.302679,4393632,0,169577120,74.306
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 5, 3, 5, 5, 3, 3, 5, 7, 5, 3, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 4, 4, 4, 6, 4, 4, 4, 6, 4, 3, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:26:31.380627,5286560,0,233537184,76.1
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 6, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:28:08.402446,6092784,0,298372160,76.77
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 6, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 4, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:29:58.095470,6239320,0,303750624,76.814
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 3, 5, 3, 5, 5, 7, 3, 3, 5, 3, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:31:08.084057,3790816,0,140853280,72.49
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 5, 5, 3, 5, 5, 3, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 4, 6], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:32:16.861737,6010312,0,271736544,76.442
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:33:26.624213,3675800,0,134967200,72.422
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 4, 4, 6, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 12:35:02.188937,4849800,0,203049472,75.36
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 12:36:39.560554,4637968,0,175428032,74.374
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 12:38:21.528147,3815536,0,146764640,72.87
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 3, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 6, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 3, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:40:09.084361,5594040,0,293186144,76.68
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 3, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:42:05.681807,5563064,0,277203296,76.594
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 5, 3, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 4, 4, 6, 4, 3, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:43:26.899303,5238872,0,218601152,75.742
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 3, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 12:45:06.499298,4792360,0,190944512,74.978
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 5, 3, 5, 5, 3, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 6, 4, 3, 4, 6, 6, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:46:21.268655,5276192,0,236585376,76.098
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 3, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6, 6, 3, 6], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 12:47:52.700788,5870624,0,268716352,76.374
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 3, 2], 'r': [224]}",2022-11-01 12:48:55.007518,4153472,0,170295168,74.108
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 6, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 12:50:03.492147,4722672,0,185437248,74.868
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 2], 'r': [224]}",2022-11-01 12:51:07.797446,3822512,0,152929760,73.408
